"np","dist","gamma","dir.hor","dir.ver","id"
11469154,4954.01963536681,0.00043808,90,0,"var1"
11534690,4954.01731401899,9.80000000000017e-07,90,0,"var1"
11600226,4954.01519452655,0.000768319999999999,90,0,"var1"
11665762,4954.00532878195,0.00043808,90,0,"var1"
11731298,7893.37536115569,0.000861125,90,0,"var1"
11796834,7893.36319904892,5.1005e-05,90,0,"var1"
11862370,7893.36182130908,5.1005e-05,90,0,"var1"
11927906,4705.77176540679,4.99999999999998e-05,90,0,"var1"
11993442,4705.77327950462,0.00043808,90,0,"var1"
12058978,4705.774554534,0.000146205,90,0,"var1"
12124514,4705.78122851028,0.0059405,90,0,"var1"
12190050,4705.78411724334,0,90,0,"var1"
12255586,4705.78666729588,4.99999999999998e-05,90,0,"var1"
12321122,4705.78802201073,0.001185845,90,0,"var1"
12386658,4705.79089081736,0,90,0,"var1"
12452194,7801.71294281581,0.001367645,90,0,"var1"
12517730,7801.71484944815,0.004418,90,0,"var1"
12583266,7801.71568259827,0.00225792,90,0,"var1"
12648802,7801.71664392522,0.00043808,90,0,"var1"
12714338,7801.72101796134,0.004418,90,0,"var1"
12779874,4740.24483709431,0.000768319999999999,90,0,"var1"
12845410,4740.25106039746,0.000768319999999999,90,0,"var1"
12910946,4740.25749465145,0.000242,90,0,"var1"
12976482,4740.26413985542,0.002760245,90,0,"var1"
13042018,4740.27099600848,0.00199712,90,0,"var1"
13107554,4740.27806310972,0.00043808,90,0,"var1"
13173090,4740.28534115819,0.000768319999999999,90,0,"var1"
13238626,4740.29283015292,0.001185845,90,0,"var1"
13304162,4740.30053009292,0.000171125,90,0,"var1"
13369698,4740.30844097715,0.00199712,90,0,"var1"
13435234,6200.52963544242,5.1005e-05,90,0,"var1"
13500770,6200.53780006216,0.00071442,90,0,"var1"
16580962,6562.17144945941,0.000477405,90,0,"var1"
16646498,6562.16630653325,4.20500000000004e-06,90,0,"var1"
16712034,6562.15958218788,0.007527645,90,0,"var1"
16777570,6562.16116322208,0.00225792,90,0,"var1"
16843106,6562.15363901975,8.5805e-05,90,0,"var1"
16908642,6562.14706724104,1.152e-05,90,0,"var1"
16974178,6562.14043830976,0.00663552,90,0,"var1"
17039714,6562.12763759592,0.00362952,90,0,"var1"
17105250,6562.12786618031,0.00199712,90,0,"var1"
17170786,6562.12818029336,5.1005e-05,90,0,"var1"
17236322,6562.12878051781,0.002760245,90,0,"var1"
18612578,2977.68835340441,5.1005e-05,90,0,"var1"
18678114,2977.67359527539,0.00253472,90,0,"var1"
18743650,2977.64991897977,0.00253472,90,0,"var1"
18809186,2977.63581386312,0.0031205,90,0,"var1"
18874722,2977.62926503624,0.00366368,90,0,"var1"
18940258,2977.61717485648,0.000171125,90,0,"var1"
19005794,2977.61163350768,0.000567844999999999,90,0,"var1"
19071330,2977.5786018173,0.000768319999999999,90,0,"var1"
19136866,2977.57687390271,0,90,0,"var1"
19202402,2977.57469091881,0.00362952,90,0,"var1"
22217058,2895.44211539453,0.00900482,90,0,"var1"
22282594,2895.44004317139,0.004418,90,0,"var1"
22348130,2895.44038854202,0.001682,90,0,"var1"
22413666,2895.44107928315,0.00290322,90,0,"var1"
22479202,2895.44211539453,0.001185845,90,0,"var1"
22544738,2895.44522372646,0.01417928,90,0,"var1"
22610274,2895.44729594589,0.001367645,90,0,"var1"
22675810,2895.45247648798,0.00366368,90,0,"var1"
22741346,2895.46698195651,0.00290322,90,0,"var1"
22806882,2895.52742062657,0.00043808,90,0,"var1"
22872418,5.5,0,90,0,"var1"
22937954,4.5,0.00555458,90,0,"var1"
23003490,3,0.00736898,90,0,"var1"
23069026,2,0.00043808,90,0,"var1"
23134562,1,0,90,0,"var1"
4981091,3152.44131696372,0.00307328,90,0,"var1"
5046627,3152.4636805045,0.00383688,90,0,"var1"
5112163,3152.48889877506,0.000812045,90,0,"var1"
5177699,3152.51452326551,0.00177608,90,0,"var1"
5243235,3152.53727288037,0.000703125,90,0,"var1"
5308771,3152.55884273394,0.016362405,90,0,"var1"
5374307,3152.57010340769,0.005,90,0,"var1"
5439843,3152.74924778359,0.00307328,90,0,"var1"
5636451,2981.35936035899,0.007284245,90,0,"var1"
5701987,2981.35885723275,0.01685448,90,0,"var1"
5767523,2981.35868952399,0.00212552,90,0,"var1"
5833059,2981.35885723275,5.832e-05,90,0,"var1"
5898595,2981.35936035899,5.3045e-05,90,0,"var1"
5964131,2981.36019890254,0.002387405,90,0,"var1"
6029667,2981.36239420842,0.00557568,90,0,"var1"
6095203,2981.36513624215,0.000508805,90,0,"var1"
6160739,2981.36969287611,5.51250000000001e-05,90,0,"var1"
6226275,2981.37288436052,0.000462079999999999,90,0,"var1"
6291811,2981.37546035386,0.00388962,90,0,"var1"
6357347,2981.37753322188,0.00091592,90,0,"var1"
6422883,2981.38283948912,0.00020808,90,0,"var1"
6488419,2981.38703217147,0.002387405,90,0,"var1"
6553955,2981.39156026178,0.00466578,90,0,"var1"
6619491,2981.51164270747,0,90,0,"var1"
6685027,2981.51985329633,0.00307328,90,0,"var1"
6750563,2981.53966233894,0,90,0,"var1"
6816099,2981.54353910859,0,90,0,"var1"
6881635,2981.55005391494,5.3045e-05,90,0,"var1"
6947171,2981.55118855944,0.000462079999999999,90,0,"var1"
7012707,1514.87735480468,0,90,0,"var1"
7078243,1514.88352360834,0.00125,90,0,"var1"
7143779,1514.88812791573,0.000462079999999999,90,0,"var1"
7209315,1514.90449289717,0.005,90,0,"var1"
7274851,1514.92497837353,0.00466578,90,0,"var1"
7340387,1514.93090274772,0.00654368,90,0,"var1"
7405923,1514.94072494604,0.002387405,90,0,"var1"
7471459,1514.95031687512,0.00383688,90,0,"var1"
7536995,1514.95691773728,0.00307328,90,0,"var1"
7602531,1514.96712838927,0.00143648,90,0,"var1"
7668067,1514.98132004986,1.3005e-05,90,0,"var1"
7733603,1514.99617164534,0.002387405,90,0,"var1"
7799139,1515.01566414345,0.00383688,90,0,"var1"
7864675,1515.20196759377,0.00751538,90,0,"var1"
7930211,1515.22585778491,0.00654368,90,0,"var1"
8847715,1538.35925531075,0.003723845,90,0,"var1"
8913251,1538.31360941138,0.00557568,90,0,"var1"
8978787,1538.30855110418,0.000462079999999999,90,0,"var1"
9044323,1538.30237547767,0.00125,90,0,"var1"
9109859,1538.2968498961,0.00307328,90,0,"var1"
9175395,1538.29197436646,0.00557568,90,0,"var1"
9240931,1538.28624072383,0.00654368,90,0,"var1"
9306467,1538.27606784356,0.008646125,90,0,"var1"
9372003,1538.27637256777,0.00383688,90,0,"var1"
9437539,1538.27734768482,0.007284245,90,0,"var1"
9503075,1538.34917960789,0.007576805,90,0,"var1"
9568611,1538.36453690283,0.0149645,90,0,"var1"
9634147,3076.64570491962,0.00020808,90,0,"var1"
9699683,3076.63806672159,0.00091592,90,0,"var1"
9765219,3076.63075353549,5.3045e-05,90,0,"var1"
9830755,3076.62308442233,0.000812045,90,0,"var1"
9896291,3076.61808096168,0.008672445,90,0,"var1"
9961827,3076.60475095524,5.3045e-05,90,0,"var1"
10027363,3076.58866174865,0.005,90,0,"var1"
10092899,3076.58579493574,0.000462079999999999,90,0,"var1"
10158435,3076.55469536954,0.000508805,90,0,"var1"
10223971,3076.55217469172,0.00293378,90,0,"var1"
10289507,3076.55209505712,0.00091592,90,0,"var1"
10355043,3076.55365687003,0.000508805,90,0,"var1"
10420579,3076.55615804431,0.002972205,90,0,"var1"
11338083,4954.02720900884,0.00020808,90,0,"var1"
11403619,4954.02488362744,5.3045e-05,90,0,"var1"
11469155,4954.02215856973,0.00125,90,0,"var1"
11534691,4954.01963536681,0.0001805,90,0,"var1"
11600227,4954.01731401899,0.00177608,90,0,"var1"
11665763,4954.00573249567,0.00125,90,0,"var1"
11731299,7893.37745151591,0.000222605,90,0,"var1"
11796835,7893.36427590288,5.3045e-05,90,0,"var1"
11862371,7893.36270813015,5.3045e-05,90,0,"var1"
11927907,4705.77102163925,0.000462079999999999,90,0,"var1"
11993443,4705.77221697988,0.00125,90,0,"var1"
12058979,4705.77327950462,0.000703125,90,0,"var1"
12124515,4705.7791565903,0.00837218,90,0,"var1"
12190051,4705.78177969396,0.00020808,90,0,"var1"
12255587,4705.78411724334,0.000462079999999999,90,0,"var1"
12321123,4705.78536570674,0.002387405,90,0,"var1"
12386659,4705.78802201073,0.00020808,90,0,"var1"
12452195,7801.71268646185,0.000508805,90,0,"var1"
12517731,7801.7141444749,0.00654368,90,0,"var1"
12583267,7801.71484944815,0.00383688,90,0,"var1"
12648803,7801.71568259827,0.00125,90,0,"var1"
12714339,7801.7196080159,0.00654368,90,0,"var1"
12779875,4740.23882474282,0.00177608,90,0,"var1"
12845411,4740.24483709431,0.00177608,90,0,"var1"
12910947,4740.25106039746,1.28000000000003e-06,90,0,"var1"
12976483,4740.25749465145,0.001452605,90,0,"var1"
13042019,4740.26413985542,0.00091592,90,0,"var1"
13107555,4740.27099600848,0.00125,90,0,"var1"
13173091,4740.27806310972,0.00177608,90,0,"var1"
13238627,4740.28534115819,0.002387405,90,0,"var1"
13304163,4740.29283015292,0.000756605,90,0,"var1"
13369699,4740.30053009292,0.00091592,90,0,"var1"
13435235,6200.52439395248,5.3045e-05,90,0,"var1"
13500771,6200.53231666441,0.00169362,90,0,"var1"
16580963,6562.1751829786,5.51250000000001e-05,90,0,"var1"
16646499,6562.16981909187,0.000153125,90,0,"var1"
16712035,6562.1627823531,0.010238805,90,0,"var1"
16777571,6562.16443958091,0.00383688,90,0,"var1"
16843107,6562.15653441002,2.6645e-05,90,0,"var1"
16908643,6562.1495816615,0.00031752,90,0,"var1"
16974179,6562.14249556501,0.00919368,90,0,"var1"
17039715,6562.12756140112,0.00557568,90,0,"var1"
17105251,6562.12763759592,0.00091592,90,0,"var1"
17170787,6562.12782217782,5.3045e-05,90,0,"var1"
17236323,6562.12824715429,0.001452605,90,0,"var1"
18612579,2977.69748799307,5.3045e-05,90,0,"var1"
18678115,2977.68215899553,0.00419528,90,0,"var1"
18743651,2977.65747526479,0.00419528,90,0,"var1"
18809187,2977.64269851174,0.00494018,90,0,"var1"
18874723,2977.63581386312,0.00212552,90,0,"var1"
18940259,2977.62305203333,0.000756605,90,0,"var1"
19005795,2977.61717485648,0.001463405,90,0,"var1"
19071331,2977.58135573157,0.00177608,90,0,"var1"
19136867,2977.5793927283,0.00020808,90,0,"var1"
19202403,2977.57687390271,0.00557568,90,0,"var1"
22217059,2895.4434968758,0.01195058,90,0,"var1"
22282595,2895.44038854202,0.00654368,90,0,"var1"
22348131,2895.44004317139,0.00307328,90,0,"var1"
22413667,2895.44038854202,0.00466578,90,0,"var1"
22479203,2895.44107928315,0.002387405,90,0,"var1"
22544739,2895.4434968758,0.01782272,90,0,"var1"
22610275,2895.44522372646,0.000508805,90,0,"var1"
22675811,2895.44971353335,0.00212552,90,0,"var1"
22741347,2895.46283754434,0.00466578,90,0,"var1"
22806883,2895.51982269166,0.00125,90,0,"var1"
22872419,6.5,0.00020808,90,0,"var1"
22937955,5.5,0.00791282,90,0,"var1"
23003491,4,0.01005362,90,0,"var1"
23069027,3,0.00125,90,0,"var1"
23134563,2,0.00020808,90,0,"var1"
23200099,1,0.00020808,90,0,"var1"
4981092,3152.43449684525,0.001682,90,0,"var1"
5046628,3152.45590879555,0.00225792,90,0,"var1"
5112164,3152.48017549674,0.000198005,90,0,"var1"
5177700,3152.50492773603,0.000768319999999999,90,0,"var1"
5243236,3152.52696370705,0.000146205,90,0,"var1"
5308772,3152.54789922373,0.012880125,90,0,"var1"
5374308,3152.55884273394,0.00724808,90,0,"var1"
5439844,3152.73378505068,0.001682,90,0,"var1"
5636452,2981.36019890254,0.005030045,90,0,"var1"
5701988,2981.35936035899,0.01331712,90,0,"var1"
5767524,2981.35885723275,0.00366368,90,0,"var1"
5833060,2981.35868952399,0.00048672,90,0,"var1"
5898596,2981.35885723275,5.1005e-05,90,0,"var1"
5964132,2981.35936035899,0.001185845,90,0,"var1"
6029668,2981.36098545617,0.00362952,90,0,"var1"
6095204,2981.36322436569,0.001367645,90,0,"var1"
6160740,2981.36714371112,0.000477405,90,0,"var1"
6226276,2981.36996624038,4.99999999999998e-05,90,0,"var1"
6291812,2981.37227390344,0.00589698,90,0,"var1"
6357348,2981.37414552421,0.00199712,90,0,"var1"
6422884,2981.37898221615,0,90,0,"var1"
6488420,2981.38283948912,0.001185845,90,0,"var1"
6553956,2981.38703217147,0.00290322,90,0,"var1"
6619492,2981.50168130092,0.00020808,90,0,"var1"
6685028,2981.50962359678,0.001682,90,0,"var1"
6750564,2981.52881222037,0.00020808,90,0,"var1"
6816100,2981.53257161484,0.00020808,90,0,"var1"
6881636,2981.53889191474,5.1005e-05,90,0,"var1"
6947172,2981.53999302377,4.99999999999998e-05,90,0,"var1"
7012708,1514.86910328913,0.00020808,90,0,"var1"
7078244,1514.87481004208,0.00043808,90,0,"var1"
7143780,1514.87908431664,4.99999999999998e-05,90,0,"var1"
7209316,1514.89436021131,0.00724808,90,0,"var1"
7274852,1514.91362463344,0.00290322,90,0,"var1"
7340388,1514.91921900147,0.004418,90,0,"var1"
7405924,1514.92851319791,0.001185845,90,0,"var1"
7471460,1514.9376101345,0.00225792,90,0,"var1"
7536996,1514.94388100683,0.001682,90,0,"var1"
7602532,1514.9535966821,0.000551119999999999,90,0,"var1"
7668068,1514.96712838927,0.000117045,90,0,"var1"
7733604,1514.98132004986,0.001185845,90,0,"var1"
7799140,1514.99998765677,0.00225792,90,0,"var1"
7864676,1515.17989116805,0.00522242,90,0,"var1"
7930212,1515.20308873102,0.004418,90,0,"var1"
8847716,1538.36998098645,0.002171405,90,0,"var1"
8913252,1538.32092259719,0.00362952,90,0,"var1"
8978788,1538.3153767678,4.99999999999998e-05,90,0,"var1"
9044324,1538.30855110418,0.00043808,90,0,"var1"
9109860,1538.30237547767,0.001682,90,0,"var1"
9175396,1538.2968498961,0.00362952,90,0,"var1"
9240932,1538.29020617056,0.004418,90,0,"var1"
9306468,1538.27655540226,0.006171605,90,0,"var1"
9372004,1538.27604752861,0.00225792,90,0,"var1"
9437540,1538.27637256777,0.005030045,90,0,"var1"
9503076,1538.33975389062,0.005273645,90,0,"var1"
9568612,1538.3541362119,0.01164338,90,0,"var1"
9634148,3076.65366812717,0,90,0,"var1"
9699684,3076.64570491962,0.00199712,90,0,"var1"
9765220,3076.63806672159,5.1005e-05,90,0,"var1"
9830756,3076.63004009263,0.000198005,90,0,"var1"
9896292,3076.62479286967,0.006193845,90,0,"var1"
9961828,3076.61076407146,5.1005e-05,90,0,"var1"
10027364,3076.59369979209,0.00724808,90,0,"var1"
10092900,3076.5906379628,4.99999999999998e-05,90,0,"var1"
10158436,3076.55615804431,0.001367645,90,0,"var1"
10223972,3076.55256473871,0.0047045,90,0,"var1"
10289508,3076.55225757671,0.00199712,90,0,"var1"
10355044,3076.55281176845,0.001367645,90,0,"var1"
10420580,3076.55469536954,0.001607445,90,0,"var1"
11338084,4954.03029740432,0,90,0,"var1"
11403620,4954.02781053961,5.1005e-05,90,0,"var1"
11469156,4954.02488362744,0.00043808,90,0,"var1"
11534692,4954.02215856973,9.80000000000017e-07,90,0,"var1"
11600228,4954.01963536681,0.000768319999999999,90,0,"var1"
11665764,4954.00633806618,0.00043808,90,0,"var1"
11731300,7893.37966856402,0.000861125,90,0,"var1"
11796836,7893.36547944537,5.1005e-05,90,0,"var1"
11862372,7893.36372163983,5.1005e-05,90,0,"var1"
11927908,4705.77049037665,4.99999999999998e-05,90,0,"var1"
11993444,4705.77136695991,0.00043808,90,0,"var1"
12058980,4705.77221697988,0.000146205,90,0,"var1"
12124516,4705.77729717415,0.0059405,90,0,"var1"
12190052,4705.77965464807,0,90,0,"var1"
12255588,4705.78177969396,4.99999999999998e-05,90,0,"var1"
12321124,4705.78292190574,0.001185845,90,0,"var1"
12386660,4705.78536570674,0,90,0,"var1"
12452196,7801.71255828487,0.001367645,90,0,"var1"
12517732,7801.71356767856,0.004418,90,0,"var1"
12583268,7801.7141444749,0.00225792,90,0,"var1"
12648804,7801.71484944815,0.00043808,90,0,"var1"
12714340,7801.7183262471,0.004418,90,0,"var1"
12779876,4740.23302334381,0.000768319999999999,90,0,"var1"
12845412,4740.23882474282,0.000768319999999999,90,0,"var1"
12910948,4740.24483709431,0.000242,90,0,"var1"
12976484,4740.25106039746,0.002760245,90,0,"var1"
13042020,4740.25749465145,0.00199712,90,0,"var1"
13107556,4740.26413985542,0.00043808,90,0,"var1"
13173092,4740.27099600848,0.000768319999999999,90,0,"var1"
13238628,4740.27806310972,0.001185845,90,0,"var1"
13304164,4740.28534115819,0.000171125,90,0,"var1"
13369700,4740.29283015292,0.00199712,90,0,"var1"
13435236,6200.51931373492,5.1005e-05,90,0,"var1"
13500772,6200.52699453843,0.00071442,90,0,"var1"
16580964,6562.17906888407,0.000477405,90,0,"var1"
16646500,6562.17348403714,4.20500000000004e-06,90,0,"var1"
16712036,6562.16613490547,0.007527645,90,0,"var1"
16777572,6562.16786832676,0.00225792,90,0,"var1"
16843108,6562.15958218788,8.5805e-05,90,0,"var1"
16908644,6562.15224847002,1.152e-05,90,0,"var1"
16974180,6562.14470520882,0.00663552,90,0,"var1"
17039716,6562.12763759592,0.00362952,90,0,"var1"
17105252,6562.12756140112,0.00199712,90,0,"var1"
17170788,6562.12761645186,5.1005e-05,90,0,"var1"
17236324,6562.12786618031,0.002760245,90,0,"var1"
18612580,2977.70695838262,5.1005e-05,90,0,"var1"
18678116,2977.69105852173,0.00253472,90,0,"var1"
18743652,2977.66536736421,0.00253472,90,0,"var1"
18809188,2977.64991897977,0.0031205,90,0,"var1"
18874724,2977.64269851174,0.00366368,90,0,"var1"
18940260,2977.62926503624,0.000171125,90,0,"var1"
19005796,2977.62305203333,0.000567844999999999,90,0,"var1"
19071332,2977.58444548601,0.000768319999999999,90,0,"var1"
19136868,2977.58224739473,0,90,0,"var1"
19202404,2977.5793927283,0.00362952,90,0,"var1"
22217060,2895.44522372646,0.00900482,90,0,"var1"
22282596,2895.44107928315,0.004418,90,0,"var1"
22348132,2895.44004317139,0.001682,90,0,"var1"
22413668,2895.44004317139,0.00290322,90,0,"var1"
22479204,2895.44038854202,0.001185845,90,0,"var1"
22544740,2895.44211539453,0.01417928,90,0,"var1"
22610276,2895.4434968758,0.001367645,90,0,"var1"
22675812,2895.44729594589,0.00366368,90,0,"var1"
22741348,2895.45903849465,0.00290322,90,0,"var1"
22806884,2895.51257009883,0.00043808,90,0,"var1"
22872420,7.5,0,90,0,"var1"
22937956,6.5,0.00555458,90,0,"var1"
23003492,5,0.00736898,90,0,"var1"
23069028,4,0.00043808,90,0,"var1"
23134564,3,0,90,0,"var1"
23200100,2,0,90,0,"var1"
23265636,1,0.00020808,90,0,"var1"
4981093,3152.42799392785,0.00017672,90,0,"var1"
5046629,3152.44845428121,0.000392,90,0,"var1"
5112165,3152.47176940571,0.000186245,90,0,"var1"
5177701,3152.49564938637,0,90,0,"var1"
5243237,3152.51697170689,0.000244205,90,0,"var1"
5308773,3152.53727288037,0.007356845,90,0,"var1"
5374309,3152.54789922373,0.01273608,90,0,"var1"
5439845,3152.71863942851,0.00017672,90,0,"var1"
5636453,2981.36137286311,0.001866605,90,0,"var1"
5701989,2981.36019890254,0.007688,90,0,"var1"
5767525,2981.35936035899,0.00778752,90,0,"var1"
5833061,2981.35885723275,0.00247808,90,0,"var1"
5898597,2981.35868952399,0.001215245,90,0,"var1"
5964133,2981.35885723275,4.51249999999998e-05,90,0,"var1"
6029669,2981.35991212067,0.001058,90,0,"var1"
6095205,2981.36164790523,0.004186125,90,0,"var1"
6160741,2981.3649299608,0.002457005,90,0,"var1"
6226277,2981.36738353397,0.00042632,90,0,"var1"
6291813,2981.36942286597,0.01092242,90,0,"var1"
6357349,2981.37109323885,0.00524288,90,0,"var1"
6422885,2981.37546035386,0.000768319999999999,90,0,"var1"
6488421,2981.37898221615,4.51249999999998e-05,90,0,"var1"
6553957,2981.38283948912,0.0006845,90,0,"var1"
6619493,2981.49205526364,0.00177608,90,0,"var1"
6685029,2981.49972926381,0.00017672,90,0,"var1"
6750565,2981.51829746191,0.00177608,90,0,"var1"
6816101,2981.52193947993,0.00177608,90,0,"var1"
6881637,2981.52806527126,0.001215245,90,0,"var1"
6947173,2981.52913284445,0.00042632,90,0,"var1"
7012709,1514.86151185514,0.00177608,90,0,"var1"
7078245,1514.8667565499,4.608e-05,90,0,"var1"
7143781,1514.87070078605,0.00042632,90,0,"var1"
7209317,1514.88488757398,0.01273608,90,0,"var1"
7274853,1514.90293091671,0.0006845,90,0,"var1"
7340389,1514.90819527126,0.00150152,90,0,"var1"
7405925,1514.91696145367,4.51249999999998e-05,90,0,"var1"
7471461,1514.92556338588,0.000392,90,0,"var1"
7536997,1514.93150426018,0.00017672,90,0,"var1"
7602533,1514.94072494604,1.8e-05,90,0,"var1"
7668069,1514.9535966821,0.001485125,90,0,"var1"
7733605,1514.96712838927,4.51249999999998e-05,90,0,"var1"
7799141,1514.98497108058,0.000392,90,0,"var1"
7864677,1515.15847441778,0.0019845,90,0,"var1"
7930213,1515.18097932228,0.00150152,90,0,"var1"
8847717,1538.38135662139,0.000356445000000001,90,0,"var1"
8913253,1538.32888580442,0.001058,90,0,"var1"
8978789,1538.32285245987,0.00042632,90,0,"var1"
9044325,1538.3153767678,4.608e-05,90,0,"var1"
9109861,1538.30855110418,0.00017672,90,0,"var1"
9175397,1538.30237547767,0.001058,90,0,"var1"
9240933,1538.29482167764,0.00150152,90,0,"var1"
9306469,1538.27769303863,0.002584805,90,0,"var1"
9372005,1538.27637256777,0.000392,90,0,"var1"
9437541,1538.27604752861,0.001866605,90,0,"var1"
9503077,1538.33097817091,0.002016125,90,0,"var1"
9568613,1538.34438550029,0.00642978,90,0,"var1"
9634149,3076.6619563417,0.000768319999999999,90,0,"var1"
9699685,3076.65366812717,0.00524288,90,0,"var1"
9765221,3076.64570491962,0.001215245,90,0,"var1"
9830757,3076.6373207774,0.000186245,90,0,"var1"
9896293,3076.6318297938,0.002599205,90,0,"var1"
9961829,3076.61710220826,0.001215245,90,0,"var1"
10027365,3076.59906286151,0.01273608,90,0,"var1"
10092901,3076.59580601683,0.00042632,90,0,"var1"
10158437,3076.55794575697,0.004186125,90,0,"var1"
10223973,3076.55327982474,0.00927522,90,0,"var1"
10289509,3076.55274513543,0.00524288,90,0,"var1"
10355045,3076.55229170582,0.004186125,90,0,"var1"
10420581,3076.55355773313,0.000153125,90,0,"var1"
11338085,4954.03358765359,0.000768319999999999,90,0,"var1"
11403621,4954.03093930588,0.001215245,90,0,"var1"
11469157,4954.02781053961,4.608e-05,90,0,"var1"
11534693,4954.02488362744,0.00082418,90,0,"var1"
11600229,4954.02215856973,0,90,0,"var1"
11665765,4954.00714549343,4.608e-05,90,0,"var1"
11731301,7893.38201229991,0.003256245,90,0,"var1"
11796837,7893.36680967632,0.001215245,90,0,"var1"
11862373,7893.36486183806,0.001215245,90,0,"var1"
11927909,4705.77017161906,0.00042632,90,0,"var1"
11993445,4705.77072944483,4.608e-05,90,0,"var1"
12058981,4705.77136695991,0.000244205,90,0,"var1"
12124517,4705.7756502621,0.00243602,90,0,"var1"
12190053,4705.77774210594,0.000768319999999999,90,0,"var1"
12255589,4705.77965464807,0.00042632,90,0,"var1"
12321125,4705.78069060806,4.51249999999998e-05,90,0,"var1"
12386661,4705.78292190574,0.000768319999999999,90,0,"var1"
12452197,7801.71255828487,0.004186125,90,0,"var1"
12517733,7801.71311905916,0.00150152,90,0,"var1"
12583269,7801.71356767856,0.000392,90,0,"var1"
12648805,7801.7141444749,4.608e-05,90,0,"var1"
12714341,7801.71717265499,0.00150152,90,0,"var1"
12779877,4740.22743289805,0,90,0,"var1"
12845413,4740.23302334381,0,90,0,"var1"
12910949,4740.23882474282,0.00187272,90,0,"var1"
12976485,4740.24483709431,0.006441125,90,0,"var1"
13042021,4740.25106039746,0.00524288,90,0,"var1"
13107557,4740.25749465145,4.608e-05,90,0,"var1"
13173093,4740.26413985542,0,90,0,"var1"
13238629,4740.27099600848,4.51249999999998e-05,90,0,"var1"
13304165,4740.27806310972,0.000214245,90,0,"var1"
13369701,4740.28534115819,0.00524288,90,0,"var1"
13435237,6200.51439479014,0.001215245,90,0,"var1"
13500773,6200.52183368462,9.79999999999978e-07,90,0,"var1"
16580965,6562.18310717555,0.002457005,90,0,"var1"
16646501,6562.17730136882,0.000886205,90,0,"var1"
16712037,6562.16963984475,0.003486125,90,0,"var1"
16777573,6562.17144945941,0.000392,90,0,"var1"
16843109,6562.1627823531,0.001367645,90,0,"var1"
16908645,6562.15506766643,0.000591679999999999,90,0,"var1"
16974181,6562.14706724104,0.002888,90,0,"var1"
17039717,6562.12786618031,0.001058,90,0,"var1"
17105253,6562.12763759592,0.00524288,90,0,"var1"
17170789,6562.1275631155,0.001215245,90,0,"var1"
17236325,6562.12763759592,0.006441125,90,0,"var1"
18612581,2977.71676456984,0.001215245,90,0,"var1"
18678117,2977.70029385099,0.000512,90,0,"var1"
18743653,2977.67359527539,0.000512,90,0,"var1"
18809189,2977.65747526479,0.000792020000000001,90,0,"var1"
18874725,2977.64991897977,0.00778752,90,0,"var1"
18940261,2977.63581386312,0.000214245,90,0,"var1"
19005797,2977.62926503624,1.5125e-05,90,0,"var1"
19071333,2977.58787107959,0,90,0,"var1"
19136869,2977.58543790103,0.000768319999999999,90,0,"var1"
19202405,2977.58224739473,0.001058,90,0,"var1"
22217061,2895.44729594589,0.0045125,90,0,"var1"
22282597,2895.44211539453,0.00150152,90,0,"var1"
22348133,2895.44038854202,0.00017672,90,0,"var1"
22413669,2895.44004317139,0.0006845,90,0,"var1"
22479205,2895.44004317139,4.51249999999998e-05,90,0,"var1"
22544741,2895.44107928315,0.00834632,90,0,"var1"
22610277,2895.44211539453,0.004186125,90,0,"var1"
22675813,2895.44522372646,0.00778752,90,0,"var1"
22741349,2895.45558480878,0.0006845,90,0,"var1"
22806885,2895.50566285068,4.608e-05,90,0,"var1"
22872421,8.5,0.000768319999999999,90,0,"var1"
22937957,7.5,0.00219122,90,0,"var1"
23003493,6,0.00337842,90,0,"var1"
23069029,5,4.608e-05,90,0,"var1"
23134565,4,0.000768319999999999,90,0,"var1"
23200101,3,0.000768319999999999,90,0,"var1"
23265637,2,0.00177608,90,0,"var1"
23331173,1,0.000768319999999999,90,0,"var1"
4981094,3152.37026012173,0.000894645,90,0,"var1"
5046630,3152.3773976001,0.000547805000000001,90,0,"var1"
5112166,3152.38739004266,0.00323208,90,0,"var1"
5177702,3152.39905776537,0.001866605,90,0,"var1"
5243238,3152.41038840123,0.00346112,90,0,"var1"
5308774,3152.42180821348,0.00181202,90,0,"var1"
5374310,3152.42799392785,0.024354245,90,0,"var1"
5439846,3152.53989973164,0.000894645,90,0,"var1"
5636454,2981.41302667044,0,90,0,"var1"
5701990,2981.40715696468,0.001978205,90,0,"var1"
5767526,2981.40162266009,0.017279405,90,0,"var1"
5833062,2981.39642375854,0.008646125,90,0,"var1"
5898598,2981.39156026178,0.00609408,90,0,"var1"
5964134,2981.38703217147,0.00133128,90,0,"var1"
6029670,2981.38010417997,0.000114005,90,0,"var1"
6095206,2981.37479623079,0.01164338,90,0,"var1"
6160742,2981.36915620998,0.00860672,90,0,"var1"
6226278,2981.36644436745,0.004077045,90,0,"var1"
6291814,2981.36472703361,0.021819605,90,0,"var1"
6357350,2981.36357990772,0.013366125,90,0,"var1"
6422886,2981.36137286311,0.005030045,90,0,"var1"
6488422,2981.36019890254,0.00133128,90,0,"var1"
6553958,2981.35936035899,0.000290405,90,0,"var1"
6619494,2981.39250612867,0.007284245,90,0,"var1"
6685030,2981.39642375854,0.000894645,90,0,"var1"
6750566,2981.40630543712,0.007284245,90,0,"var1"
